recid1,recid,kdstrata,kdorgan,kdloc,kdtk,nama,almt,kota,rt,rw,telp,telp_1,telp_2,telp_3,fax_1,fax_2,fax_3,kode_pos,gate,comp,luas,buka,mode,type_toko,fot,type_harga,type_rak,ls_tanah,ls_jual,ls_disp,ls_gudang,pkp,npwp,skp,tglskp,tutup,kirim,gudang,kont_awal,kont_akhir,cnt_hal,cnt_lt,coc,coc_tiang,end_gond,jmlrak,fldisp,freegdl,prplprm,prmarea,sewa,kurs,umur,namafrc,markup,kpp,personil,ka_toko,as_toko,merchan01,merchan02,merchan03,merchan04,kasir01,kasir02,kasir03,kasir04,kasir05,kasir06,pramu01,pramu02,pramu03,pramu04,pramu05,pramu06,pramu07,pramu08,pramu09,pramu10,pramu11,pramu12,fr_max_cr,fr_begbal,fr_credit,fr_ppn,fr_pay,fr_ppn1,fr_d_cr,fr_d_pay,update,toko,npb,bpb,badan,royal_1,royal_1p,royal_2,royal_2p,royal_3,royal_3p,royal_4,royal_4p,buah,tgl_pkm,jml_km,elpiji,kdlm,trf,upd_dho,upd_dec,upd_aac,fdisp,trf_ho,oto,kdbr,berlaku,compete,npwp_dc,tgl_dc,almt_pjk1,almt_pjk2,almt_pjk3,kode_cid,kd_frc,nppkp,mrchnt,tok24,conv,berlaku_hrg,berlaku_cid,jadwal_conv,flagtoko,hari24,imobile,apka,tidak_hitung_pb,jenis_toko,class_tk,subclass_tk,tgl_aktif_mstore,koneksi_primary,koneksi_secondary,tanggal_primary,tanggal_secondary,domain,dual_screen,start_tgl_berlaku_se,end_tgl_berlaku_se,flag_libur_rutin,jam_buka,jam_tutup,point_cafe,event,periode_awal,periode_akhir,tgl_buka_pointcafe,tgl_tutup_pointcafe,tgl_dis05,kabupaten,setor_bank,nama_bank1,tgl_awal_bank1,tgl_akhir_bank1,nama_bank2,tgl_awal_bank2,tgl_akhir_bank2,tok_perda,tok_tgl_awal_perda,tok_tgl_akhir_perda,tok_pointcaffee_app,tok_drive_thru,almt_toko,almt_pajak,tok_pt_bip,flagtk,markup_igr,tgl_multirates
"","","1131"," ","004090130016","FWJJ","GEBANG - TANGERANG","JL. KP. GEBANG  KEL. SUKA DAMAI           KEC.CIKUPA"," ","","","","5909704"," "," "," "," "," ","","","2","140","2014-10-01","1","H","1","5","H","194.75","","102.68","15.12","Y","31.458.490.5-451.001","31.458.490.5-451.001","2014-09-25","","G026","","","","","","","","","","","","","","","1","","CV. KARYA MANDIRI","2","P451","14","2011005095","2012102889","2013038061","2011010056","2013084453","2013063369","2013178780","2013189265","2013194013","2013211090","2013062870","2013023890","2012050294"," "," "," "," "," "," "," "," "," "," "," ","","","","","","","","","2022-08-19","FWJJ","","","F","","","","","","","","","  X X X","2014-10-01","7"," X X X ","T20D","","","2020-08-06","2011-06-10","2","","N","","2010-11-26"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","C7962","31.458.490.5-451.001","","N","NC","2012-01-17","2012-03-06","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","","","2020-09-01","TANGERANG","","","","","","","","","","","","","#","","","SMN=15000, SMX=70000","","2022-09-14"
"","","1131"," "," ","FWOC","PANDAN RAYA - TANGERANG","JL.PANDAN RAYA NO.14 RT. 006 RW. 001      KEL.CIBODASARI KEC.CIBODAS TANGERANG","TANGERANG","","","","55732845"," "," "," "," "," ","","","2","112","2014-11-26","1","H","1","1","H","163.80","","79.43","80.44","Y","01.725.788.2-402.004","01.725.788.2-402.004","2014-11-18","","G026","","","","","","","","","","","","","","","1","","PT. ONTOSENO BAYUAJI","2","P402","10","2011003441","2012103909","2012061452"," "," "," ","2013075197","2015041583","2013093895","2013128077"," "," ","2013076879","2013071405","2013133526"," "," "," "," "," "," "," "," "," ","","","","","","","","","2022-08-19","FWOC","","","F","","","","","","","","","  X X X","2014-11-26","12","       ","","","","2020-08-05","","2","","N","","2014-11-18"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","C4045","01.725.788.2-402.004","","N","NC","2014-11-18","2014-11-18","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","","","2020-09-01","","","","","","","","","","","","","","#","","","SMN=15000, SMX=70000","","2022-09-14"
"","","1131"," ","004220350003","FWUX","TIGA RAKSA II - TANGERANG","JL. ARIA JAYA SENTIKA NO. 72 RT. 005 RW. 003 KEL. YIGARAKSA KEC. TIGARAKSA KAB. TANG"," ","","","","5994456"," "," "," "," "," ","","11","2","140","2017-01-01","1","H","1","1","H","260.26","139.92","114.40","50.62","Y","80.534.929.7-451.000","80.534.929.7-451.000","2016-11-29","","G026","","","","","","","","","","","","","","","1","","CV. SAHABAT UTAMA","2","P451","14","2013011165","2013024456","2013025559","2013010287"," "," ","A201231585","2013102375","2013194329","2013125760","2015019140","2013038462","2012105901","2013038947","2013192741","2013197148"," "," "," "," "," "," "," "," ","","","","","","","","","2022-08-19","FWUX","","","T","","","","","","","",""," X X X ","2017-01-01","29","  X X X","TRIL","","2005-05-16","2020-08-05","2011-06-14","2","","N","","2013-12-21"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","C5160","80.534.929.7-451.000","","N","NC","2013-12-21","2013-12-21","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","","","2020-09-01","TANGERANG","","","","","","","","","","","","","#","","","SMN=15000, SMX=70000","","2022-09-14"
"","","1131"," "," ","FWVU","MAHONI TAMAN ROYAL","RUKO MAHONI NIAGA CENTER  NO.1 & 2 TAMAN  ROYAL 1-TANAH TINGGI  TANGERANG","TANGERANG","","","","29238234"," "," "," "," "," ","","","2","126","2012-02-15","1","H","1","1","H","129.02","","108.85","59.71","Y","31.430.261.3-416.000","31.430.261.3-416.000","2012-02-07","","G026","","","","","","","","","","","","","","","1","","CV. MITRA AGUNG SEJAHTERA","2","P416","21","2004007029","2012048134","2013079488"," "," "," ","2013075203","2013080388","2013232837","2013116143","2013149587","2013193035","2012100881","2013030280","2013231062","2012087967","2013129127","2013014665","2013096930"," "," "," "," "," ","","","","","","","","","2022-08-19","FWVU","","","T","","","","","","","","","  X X X","2012-02-15","19"," X X X ","","","","2020-07-28","","2","","N","","2012-02-15"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","C3230","31.430.261.3-416.000","","N","NC","2012-02-15","2012-04-18","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","","","2020-09-01","","","","","","","","","","","","","","#","","","SMN=15000, SMX=70000","","2022-09-14"
"","","1131"," "," ","FXGY","SPBU SHELL RADEN SALEH","JL. RADEN SALEH NO. 19 RT. 002 RW. 004 KEL. KARANG TENGAH KEC. KARANG TENGAH","TANGERANG","","","","085892908121"," "," "," "," "," ","","","2","84","2019-08-31","1","H","1","1","H","83.85","","58.44","15.99","Y","91.847.935.3-416.001","91.847.935.3-416.001","2019-08-26","","G026","","","","","","","","","","","","","","","1","","CV. SUMBER RIZKI JAYA","2","","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","","","","","","","","","2022-08-19","FXGY","","","T","","","","","","","","","  X X X","2019-08-31","","       ","","","","2020-07-28","","2","","N","","2019-08-26"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","C2032","91.847.935.3-416.001","","N","NC","2019-08-26","2019-08-26","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","","","2020-09-01","","","","","","","","","","","","","","#","","","SMN=15000, SMX=70000","","2022-09-14"
"","","1131"," "," ","FXH4","KEDAUNG BARAT 2 - TANGERANG","KP. KEDAUNG BARAT RT. 03 RW.02            KEL. KEDAUNG BARAT KEC. SEPATAN TIMUR"," ","","","","59370482"," "," "," "," "," ","","","2","185","2015-10-01","1","H","1","1","H","271.73","","132.22","23.66","Y","31.168.414.6-418.001","31.168.414.6-418.001","2015-09-30","","G026","","","","","","","","","","","","","","","1","","PT. SUGIH ARTO MORO","2","P418","13","2013003628","2013030578","2013044504","2013042056","2012060178","2013021605","2012060191","2013221892","2013105484","2015038449"," "," ","2013175726","2013033004","2013234462"," "," "," "," "," "," "," "," "," ","","","","","","","","","2022-08-19","FXH4","","","F","","","","","","","",""," X X X ","2015-10-01","21","  X X X","TL7T","","","2020-08-06","","2","","N","","2012-05-31"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","C8093","31.168.414.6-418.001","","N","NC","2012-05-31","2012-05-31","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","","","2020-09-01","TANGERANG","","","","","","","","","","","","","#","","","SMN=15000, SMX=70000","","2022-09-14"
"","","1131"," "," ","FY0E","CURUG KM 2 - TANGERANG","JL. RAYA CURUG KM 2 RT. 003 RW. 006 KEL. KADU KEC. CURUG"," ","","",""," "," "," "," "," "," ","","","2","114","2020-03-06","1","H","1","1","H","127.12","","87.48","104.62","Y","94.023.523.7-452.000","94.023.523.7-452.000","2020-02-04","","G026","","","","","","","","","","","","","","","1","","CV. VERSA MARKETINDO","2","P452","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","","","","","","","","","2022-08-19","FY0E","","","T","","","","","","","",""," X X X ","2020-03-06","","       ","","","","2020-08-05","2020-04-07","2","","N","","2020-02-04"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","C2170","94.023.523.7-452.000","","N","NC","2020-02-04","2020-02-04","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","","","2020-09-01","TANGERANG","","","","","","","","","","","","","#","","","SMN=15000, SMX=70000","","2022-09-14"
"","","1131"," "," ","FY9Q","RUKO RAYA MERDEKA - TANGERAN","RUKO JL RAYA MERDEKA NO 8F-9G RT.004 RW.001 KEL. PABUARAN KEC. KARAWACI","TANGERANG","","","","55727083"," "," "," "," "," ","","","2","104","2019-04-30","1","H","1","1","H","103.67","","82.37","41.18","Y","91.205.689.2-402.000","91.205.689.2-402.000","2019-04-25","","G026","","","","","","","","","","","","","","","1","","PT. BAMA PUTRA PRATAMA DISTRIB","2","P402","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","","","","","","","","","2022-08-19","FY9Q","","","T","","","","","","","",""," X X X ","2019-04-30","","       ","","","","2020-08-05","","2","","N","","2020-06-04"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","C2408","91.205.689.2-402.000","","N","NC","2020-06-04","2020-06-04","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","","","2020-09-01","","","","","","","","","","","","","","#","","","SMN=15000, SMX=70000","","2022-09-14"
"","","1131"," "," ","FYRR","PASIR JAYA - TANGERANG","KP. PASIR RT. 01 RW. 02 KEL. PASIR JAYA   KEC. JATIUWUNG","TANGERANG","","","","59308340"," "," "," "," "," ","","","2","163","2015-04-01","1","H","1","2","H","319.12","","130.07","28.24","Y","31.795.492.3-402.001","31.795.492.3-402.001","2015-03-26","","G026","","","","","","","","","","","","","","","1","","CV. KURNIA GITA SEJAHTERA","2","P402","17"," ","2013088711","2013018697"," "," "," ","2013177055","2013054879","2012073005","2012072305","2013015090","2013211103","2012085772","2012087982","2013141208","2013033991","2013197135","2013063106","2013158747"," "," "," "," "," ","","","","","","","","","2022-08-19","FYRR","","","F","","","","","","","",""," X X X ","2015-04-01","7","       ","TY3O","","","2020-08-05","","2","","N","","2013-01-25"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","C9131","31.795.492.3-402.001","","N","NC","2013-01-25","2013-01-25","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","","","2020-09-01","","","","","","","","","","","","","","#","","","SMN=15000, SMX=70000","","2022-09-14"
"","","1131"," "," ","FYSK","IMAM BONJOL KM 5 - TANGERANG","JALAN IMAM BONJOL RT. 001 RW. 006- PANUNGGANGAN BARAT- CIBODAS","TANGERANG","","","","55784297"," "," "," "," "," ","","","2","131","2017-10-26","1","H","1","1","H","240.12","","100.48","101.16","Y","82.671.306.7-402.000","82.671.306.7-402.000","2017-10-17","","G026","","","","","","","","","","","","","","","1","","CV. HIDUP MAKMUR KREASI","2","P402","6","2012039693"," ","2013034000"," "," "," ","2015028176","2015039950","2013167263"," "," "," ","2015027494"," "," "," "," "," "," "," "," "," "," "," ","","","","","","","","","2022-08-19","FYSK","","","T","","","","","","","","","  X X X","2017-10-26","11","       ","","","","2020-08-06","","2","","N","","2020-06-04"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","C6985","82.671.306.7-402.000","","N","NC","2020-06-04","2020-06-04","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","","","2020-09-01","","","","","","","","","","","","","","#","","","SMN=15000, SMX=70000","","2022-09-14"
"","","1131"," ","004080070006","FYUM","SPBU OTISTA - TANGERANG","JL. OTISTA RAYA RT. 003 RW. 008           KEL. GERENDENG KEC. KARAWACI","TANGERANG","","","","55787931"," "," "," "," "," ","","","2","134","2014-08-01","1","E","1","5","E","133.92","","78.19","15.33","Y","70.599.344.2-402.000","70.599.344.2-402.000","2014-07-23","","G026","","","","","","","","","","","","","","","1","","CV.AFAVIRA","2","P402","23","2013065489","2013093896","A201225207"," "," "," ","2013056507","2013132013","2013041184","2013196098","2013187924","2013089914","2013097344","2013055101","2013197847","2012073626","2013190337","2013205291","2013065312","2013094246","2013089399","2012070967","2013169856"," ","","","","","","","","","2022-08-19","FYUM","","","F","","","","","","","",""," X X X ","2014-08-01","11","  X X X","T75G","","","2020-08-05","2011-06-10","2","","N","","2010-10-28"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","C7949","70.599.344.2-402.000","","N","NC","2011-08-31","2012-03-21","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","","","2020-09-01","","","","","","","","","","","","","","#","","","SMN=15000, SMX=70000","","2022-09-14"
"","","1131"," "," ","FYZU","RAWA KUCING - TANGERANG","KP.CIKAHURIPAN JL.ISKANDAR MUDA RAWAKUCING BLOK FF NO.75 RT.004 RW.006 MEKARSARI","TANGERANG","","","","55762378"," "," "," "," "," ","","","2","249","2013-07-18","1","H","1","2","H","445","","130.41","35.69","Y","31.762.896.4-402.000","31.762.896.4-402.000","2013-07-04","","G026","","","","","","","","","","","","","","","1","","CV.MITRA NIAGA","2","P402","16","2011019626","2012055616","2013005314","2012049065"," "," ","2013180805","2013015107","2013190570","2013007962"," "," ","2013078260","2013210731","2013225762","2015030778","2013007480","2013203164","2013123135","2013123138"," "," "," "," ","","","","","","","","","2022-08-19","FYZU","","","F","","","","","","","","","  X X X","2013-07-18","31","       ","","","","2020-08-05","","2","","N","","2013-07-18"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","C7934","31.762.896.4-402.000","","N","NC","2013-07-18","2013-07-18","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","","","2020-09-01","","","","","","","","","","","","","","#","","","SMN=15000, SMX=70000","","2022-09-14"
"","","1131"," "," ","FZOL","SPBU CIKOKOL - TANGERANG","JL MH THAMRIN NO. 2 RT. 004 RW. 001 KEL. PANUNGGAN UTARA KE. PINANG","TANGERANG","","","","083898175807"," "," "," "," "," ","","","2","142","2018-08-31","1","H","1","1","H","141.58","","115.94","40.09","Y","02.188.974.6-416.001","02.188.974.6-416.001","2018-08-30","","G026","","","","","","","","","","","","","","","1","","PT SUNGAI MASINTI SEJATI","2","P416","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","","","","","","","","","2022-08-19","FZOL","","","T","","","","","","","","","  X X X","2018-08-31","","       ","","","","2020-08-05","","2","","N","","2018-08-27"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","C1431","02.188.974.6-416.001","","N","NC","2018-08-27","2018-08-27","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","","","2020-09-01","","","","","","","","","","","","","","#","","","SMN=15000, SMX=70000","","2022-09-14"
"","","1131"," ","004220130001","R027","VILLA PERMATA - TANGERANG","APART.GN.SAHARI NO.3 LT.1-3 JL.AMPERA VII RAYA JAKARTA UTARA"," ","","","","55654242"," ","0334891242"," "," "," ","","20","2","143","2002-11-21","1","G","1","1","G","225.20","225.20","115.12","67.37","Y","02.039.037.3-451.004","02.039.037.3-451.004","2007-05-04","","G026","","2002-11-17","2002-11-17","","","","","","","","","","","21000000","1","60","PT.GLOBAL NIAGA PERKASA","2","P046","16","2013027748","2013013503","A201220639","2012098232","2013080502","2013045666","2012058798","2013015135","2013198895","2013128075","2013123642"," ","2013097335","2013123626"," "," "," "," "," "," "," "," "," "," ","","","","","","","","","2022-08-19","R027","","","T","","","","","","","","","  X X X","2002-11-21","14","  X X X","","","2007-01-05","2020-08-05","2011-06-16","2","","N","","2010-01-13"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","C0057","02.039.037.3-046.000","","N","NC","2011-08-31","2012-03-18","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","","","2020-09-01","TANGERANG","","","","","","","","","","","","","#","","","SMN=15000, SMX=70000","","2022-09-14"
"","","1131"," ","004220120001","R030","TAMAN ADIYASA - TANGERANG","APART.GN.SAHARI NO.3 LT.1-3 JL.AMPERA VII RAYA JAKARTA UTARA"," ","","","","59750625"," ","0334891242"," "," "," ","","20","2","90","2003-11-12","1","C","1","5","C","100.40","88.50","77.17","34.34","Y","02.039.037.3-451.003","02.039.037.3-451.003","2007-05-04","","G026","","","","","","","","","","","","","","0","1","0","PT.GLOBAL NIAGA PERKASA","2","P046","12","2013021633","2013021442","A201114373","2013083237"," "," ","2013190399"," "," "," "," "," ","2013181135","2013079284","2013014645","2013087796","2013211120","2015033088"," "," "," "," "," "," ","","","","","","","","","2022-08-19","R030","","","T","","","","","","","",""," X X X ","2003-11-12","44","  X X X","","","2007-01-05","2020-08-05","2011-06-08","2","","N","","2010-06-19"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","C0057","02.039.037.3-046.000","","N","NC","2011-08-31","2012-03-20","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","","","2020-09-01","TANGERANG","","","","","","","","","","","","","#","","","SMN=15000, SMX=70000","","2022-09-14"
"","","1131"," ","004220060002","R046","PRABU SILIWANGI - TANGERANG","APART.GN.SAHARI NO.3 LT.1-3 JL.AMPERA VII RAYA JAKARTA UTARA","TANGERANG","","","","5532637"," ","0334891242"," "," "," ","","10","2","99","2004-11-29","1","F","1","1","F","124.84","98.67","84.38","44.55","Y","02.039.037.3-402.004","02.039.037.3-046.000","2007-05-04","","G026","","","","","","","","","","","","","","0","1","0","PT. GLOBAL NIAGA PERKASA","2","P046","15","2012099140","2012063314"," "," "," "," ","2013027252","2013136233","2015035613"," "," "," ","2013056801","2013137319","2012066124","2013203893","2013084442","2013199021","2013095012","2013089878","2012085664"," "," "," ","","","","","","","","","2022-08-19","R046","","","T","","","","","","","","","  X X X","2004-11-29","16","  X X X","","","2005-08-18","2020-08-05","2011-06-15","2","","N","","2009-11-24"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","C0057","02.039.037.3-046.000","","N","NC","2011-08-31","2012-03-06","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","","","2020-09-01","","","","","","","","","","","","","","#","","","SMN=15000, SMX=70000","","2022-09-14"
"","","1131"," ","1107010290002","R090","MUNJUL - TANGERANG","APART.GN.SAHARI NO.3 LT.1-3 JL.AMPERA VII RAYA JAKARTA UTARA"," ","","","","5993511"," ","0334891242"," "," "," ","","","2","133","2008-11-29","1","H","1","1","H","244.64","","113.06","160.16","Y","02.039.037.3-451.002","02.039.037.3-046.000","2007-05-04","","G026","","","","","","","","","","","","","","","1","","PT. GLOBAL NIAGA PERKASA","2","P046","15","2012085689","2013097329","2013148946","2013033087"," "," ","2013212425","2013192311"," "," "," "," ","2013136227","2013151704","2013178401","2013110043","2013194304","2013158892","2012076496","2013130432"," "," "," "," ","","","","","","","","","2022-08-19","R090","","","T","","","","","","","",""," X X X ","2008-11-29","35","  X X X","","","2008-11-24","2020-08-05","2011-06-17","2","","N","","2010-05-28"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","C0057","02.039.037.3-046.000","","N","NC","2011-08-31","2012-03-02","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","","","2020-09-01","TANGERANG","","","","","","","","","","","","","#","","","SMN=15000, SMX=70000","","2022-09-14"
"","","1131"," ","004090130001","R112","BITUNG JAYA - TANGERANG","APART.GN.SAHARI NO.3 LT.1-3 JL.AMPERA VII RAYA JAKARTA UTARA"," ","","","","59401825"," ","0334891242"," "," "," ","","","2","154","2010-11-30","1","H","1","5","H","160.50","","102.61","21.17","Y","02.039.037.3-451.009","02.039.037.3-046.000","2007-05-04","","G026","","","","","","","","","","","","","","","1","","PT. GLOBAL NIAGA PERKASA","2","P451","15","2009407626","2013046617","2013102399","2013093850"," "," ","2013146561","2013210104","2012111583","2013005923","2013200375","2013232762","2013144519","2013208697","2013100606"," "," "," "," "," "," "," "," "," ","","","","","","","","","2022-08-19","R112","","","T","","","","","","","",""," X X X ","2010-11-30","5","  X X X","","","","2020-08-05","2011-06-17","2","","N","","2010-11-30"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","C0057","02.039.037.3-046.000","","N","NC","2012-01-17","2012-03-24","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","","","2020-09-01","TANGERANG","","","","","","","","","","","","","#","","","SMN=15000, SMX=70000","","2022-09-14"
"","","1131"," "," ","RMAA","MUTIARA GARUDA - TANGERANG","APART.GN.SAHARI NO.3 LT.1-3 JL.AMPERA VII RAYA JAKARTA UTARA"," ","","","","22293133"," ","0334891242"," "," "," ","","","2","103","2016-06-30","1","H","1","1","H","114.71","","83.23","107.98","Y","02.039.037.3-418.005","02.039.037.3-046.000","2007-05-04","","G026","","","","","","","","","","","","","","","1","","PT. GLOBAL NIAGA PERKASA","2","P418","5","2013091056","2013017686","2013092453"," "," "," "," "," "," "," "," "," ","2013187542"," "," "," "," "," "," "," "," "," "," "," ","","","","","","","","","2022-08-19","RMAA","","","T","","","","","","","","","  X X X","2016-06-30","45","       ","","","","2020-08-05","","2","","N","","2020-06-04"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","C0057","02.039.037.3-046.000","","N","NC","2020-06-04","2020-06-04","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","","","2020-09-01","TANGERANG","","","","","","","","","","","","","#","","","SMN=15000, SMX=70000","","2022-09-14"
"","","1131"," "," ","RP08","KEDAUNG WETAN - TANGERANG","APART.GN.SAHARI NO.3 LT.1-3 JL.AMPERA VII RAYA JAKARTA UTARA","TANGERANG","","","","29316125"," ","0334891242"," "," "," ","","","2","165","2012-03-12","1","H","1","1","H","330.50","","113.85","38.59","Y","02.039.037.3-402.005","02.039.037.3-046.000","2007-05-04","","G026","","","","","","","","","","","","","","","1","","PT. GLOBAL NIAGA PERKASA","2","P046","13","2010009569","2013033302","2012050973"," "," "," ","2013056508","2013089926","2013216629"," "," "," ","2013030278","2013101325","2013074192","2013192828","2013221737","2013005387","2013222490"," "," "," "," "," ","","","","","","","","","2022-08-19","RP08","","","F","","","","","","","","","  X X X","2012-03-12","35","  X X X","","","","2020-08-06","","2","","N","","2012-03-14"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","C0057","02.039.037.3-046.000","","N","NC","2012-03-14","2012-03-14","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","","","2020-09-01","","","","","","","","","","","","","","#","","","SMN=15000, SMX=70000","","2022-09-14"
