FMRCID|FMJKON|FMKPLU|FMBPLU|FMNKON|FMSATN|PLUMD1|PLUMD2|FLAGKM|JENIS_OLAHAN|FLAGPROD|PRIORITAS
|A|20109820|20069607|-1|pcs     |20109820|20069607|N|||0
|A|20109822|20069029|15|gr      |20109822|20069029|N|||0
|A|20089923|20080344|1|PCS     |20089923|20080344|N|||0
|A|20089922|20080344|1|PCS     |20089922|20080344|N|||0
|A|20099886|20101812|1|PCS     |20099886|20101812|N|||0
|A|20099884|20101811|1|pcs     |20099884|20101811|N|||0
|A|20094650|20069691|1|PCS     |20094650|20069691|N|||0
|A|20094648|20069691|1|PCS     |20094648|20069691|N|||0
|A|20103772|20069027|9|GR      |20103772|20069027|N|||0
|A|20103772|20069644|30|GR      |20103772|20069644|N|||0
|A|20103772|20069028|200|ML      |20103772|20069028|N|||0
|A|20103772|20069643|225|GR      |20103772|20069643|N|||0
|A|20103772|20069664|1|PCS     |20103772|20069664|N|||0
|A|20103772|20069777|1|PCS     |20103772|20069777|N|||0
|A|20103772|20069690|1|PCS     |20103772|20069690|N|||0
|A|20103773|20069030|30|GR      |20103773|20069030|N|||0
|A|20103773|20069644|14|GR      |20103773|20069644|N|||0
|A|20103773|20069028|200|ML      |20103773|20069028|N|||0
|A|20103773|20069643|225|GR      |20103773|20069643|N|||0
|A|20103773|20069664|1|PCS     |20103773|20069664|N|||0
|A|20103773|20069777|1|PCS     |20103773|20069777|N|||0
|A|20103773|20069690|1|PCS     |20103773|20069690|N|||0
|A|20103774|20069029|30|GR      |20103774|20069029|N|||0
|A|20103774|20069644|14|GR      |20103774|20069644|N|||0
|A|20103774|20069028|200|ML      |20103774|20069028|N|||0
|A|20103774|20069643|225|GR      |20103774|20069643|N|||0
|A|20103774|20069664|1|PCS     |20103774|20069664|N|||0
|A|20103774|20069777|1|PCS     |20103774|20069777|N|||0
|A|20103774|20069690|1|PCS     |20103774|20069690|N|||0
|A|20097396|20096707|1|PCS     |20097396|20096707|N|||0
|A|20124306|20069027|9|GR      |20124306|20069027|N|||0
|A|20124306|20069024|15|ML      |20124306|20069024|N|||0
|A|20124306|20069028|130|ML      |20124306|20069028|N|||0
|A|20124306|20103792|12|GR      |20124306|20103792|N|||0
|A|20124306|20115098|42|ML      |20124306|20115098|N|||0
|A|20124306|20113683|1|PCS     |20124306|20113683|N|||0
|A|20103279|20099123|1|pcs     |20103279|20099123|N|||0
|A|20103279|20099122|75|gram    |20103279|20099122|N|||0
|A|20103279|20069643|225|gram    |20103279|20069643|N|||0
|A|20103279|20069664|1|pcs     |20103279|20069664|N|||0
|A|20103279|20069777|1|pcs     |20103279|20069777|N|||0
|A|20103279|20092877|1|pcs     |20103279|20092877|N|||0
|A|20109822|20069028|50|ml      |20109822|20069028|N|||0
|A|20109822|20069664|-1|pcs     |20109822|20069664|N|||0
|A|20094649|20069691|1|PCS     |20094649|20069691|N|||0
|A|20094647|20069691|1|PCS     |20094647|20069691|N|||0
|A|20099886|20122825|0|pcs     |20099886|20122825|N|||0
|A|20099883|20122823|0|pcs     |20099883|20122823|N|||0
|A|20099884|20122823|0|pcs     |20099884|20122823|N|||0
|A|20099884|20122824|0|pcs     |20099884|20122824|N|||0
|A|20099884|20122825|0|pcs     |20099884|20122825|N|||0
|A|20069013|20122823|0|pcs     |20069013|20122823|N|||0
|A|20068991|20122823|0|pcs     |20068991|20122823|N|||0
|A|20068991|20122824|0|pcs     |20068991|20122824|N|||0
|A|20068991|20122825|0|pcs     |20068991|20122825|N|||0
|A|20069014|20122823|0|pcs     |20069014|20122823|N|||0
|A|20068993|20122823|0|pcs     |20068993|20122823|N|||0
|A|20068993|20122824|0|pcs     |20068993|20122824|N|||0
|A|20068993|20122825|0|pcs     |20068993|20122825|N|||0
|A|20093434|20122823|0|pcs     |20093434|20122823|N|||0
|A|20093434|20122824|0|pcs     |20093434|20122824|N|||0
|A|20093434|20122825|0|pcs     |20093434|20122825|N|||0
|A|20068995|20122823|0|pcs     |20068995|20122823|N|||0
|A|20068997|20122823|0|pcs     |20068997|20122823|N|||0
|A|20068998|20122823|0|pcs     |20068998|20122823|N|||0
|A|20074247|20122823|0|pcs     |20074247|20122823|N|||0
|A|20085981|20122823|0|pcs     |20085981|20122823|N|||0
|A|20068996|20122823|0|pcs     |20068996|20122823|N|||0
|A|20119613|20122823|0|pcs     |20119613|20122823|N|||0
|A|20119614|20122823|0|pcs     |20119614|20122823|N|||0
|A|20119615|20122823|0|pcs     |20119615|20122823|N|||0
|A|20119616|20122823|0|pcs     |20119616|20122823|N|||0
|A|20119617|20122823|0|pcs     |20119617|20122823|N|||0
|A|20119618|20122823|0|pcs     |20119618|20122823|N|||0
|A|20096791|20122823|0|pcs     |20096791|20122823|N|||0
|A|20096791|20122824|0|pcs     |20096791|20122824|N|||0
|A|20096791|20122825|0|pcs     |20096791|20122825|N|||0
|A|20095412|20122823|0|pcs     |20095412|20122823|N|||0
|A|20095412|20122824|0|pcs     |20095412|20122824|N|||0
|A|20095412|20122825|0|pcs     |20095412|20122825|N|||0
|A|20095413|20122823|0|pcs     |20095413|20122823|N|||0
|A|20095413|20122824|0|pcs     |20095413|20122824|N|||0
|A|20095413|20122825|0|pcs     |20095413|20122825|N|||0
|A|20103278|20122823|0|pcs     |20103278|20122823|N|||0
|A|20103278|20122824|0|pcs     |20103278|20122824|N|||0
|A|20103278|20122825|0|pcs     |20103278|20122825|N|||0
|A|20113168|20122823|0|pcs     |20113168|20122823|N|||0
|A|20113168|20122824|0|pcs     |20113168|20122824|N|||0
|A|20113168|20122825|0|pcs     |20113168|20122825|N|||0
|A|20113169|20122823|0|pcs     |20113169|20122823|N|||0
|A|20113169|20122824|0|pcs     |20113169|20122824|N|||0
|A|20113169|20122825|0|pcs     |20113169|20122825|N|||0
|A|20096329|20122823|0|pcs     |20096329|20122823|N|||0
|A|20096329|20122824|0|pcs     |20096329|20122824|N|||0
|A|20096329|20122825|0|pcs     |20096329|20122825|N|||0
|A|20115979|20122823|0|pcs     |20115979|20122823|N|||0
|A|20115979|20122824|0|pcs     |20115979|20122824|N|||0
|A|20115979|20122825|0|pcs     |20115979|20122825|N|||0
|A|20122041|20122823|0|pcs     |20122041|20122823|N|||0
|A|20112871|20122823|0|pcs     |20112871|20122823|N|||0
|A|20115323|20112384|40|ML      |20115323|20112384|N|||0
|A|20090166|20122823|0|pcs     |20090166|20122823|N|||0
|A|20075779|20122823|0|pcs     |20075779|20122823|N|||0
|A|20115320|20112384|40|ML      |20115320|20112384|N|||0
|A|20068996|20069032|30|gram    |20068996|20069032|N|||0
|A|20068986|20069027|18|gram    |20068986|20069027|N|||0
|A|20068996|20069028|100|ml      |20068996|20069028|N|||0
|A|20069627|20040833|1|PCS     |20069627|20040833|N|||0
|A|20069627|10000704|1|BTL     |20069627|10000704|N|||0
|A|20069627|20053745|1|KLG     |20069627|20053745|N|||0
|A|20069627|20045784|1|PCH     |20069627|20045784|N|||0
|A|20069627|20023846|1|KLG     |20069627|20023846|N|||0
|A|20069627|10015141|1|PET     |20069627|10015141|N|||0
|A|20069627|10010220|1|BOX     |20069627|10010220|N|||0
|A|20069629|10028572|1|PCS     |20069629|10028572|N|||0
|A|20069629|10000704|1|BTL     |20069629|10000704|N|||0
|A|20069629|20010655|1|KLG     |20069629|20010655|N|||0
|A|20069629|10008819|1|PCH     |20069629|10008819|N|||0
|A|20069629|20014623|1|KLG     |20069629|20014623|N|||0
|A|20069629|20003902|1|BOX     |20069629|20003902|N|||0
|A|20069629|10000688|1|PET     |20069629|10000688|N|||0
|A|20069629|20043713|1|PCH     |20069629|20043713|N|||0
|A|20069629|20017160|1|PCK     |20069629|20017160|N|||0
|A|20069629|10036860|1|BOX     |20069629|10036860|N|||0
|A|20069629|10000019|1|KLG     |20069629|10000019|N|||0
|A|20068992|20069644|27|gram    |20068992|20069644|N|||0
|A|20068991|20069644|27|gram    |20068991|20069644|N|||0
|A|20068993|20069644|27|gram    |20068993|20069644|N|||0
|A|20068997|20069644|42|gram    |20068997|20069644|N|||0
|A|20068996|20069644|27|gram    |20068996|20069644|N|||0
|A|20068998|20069644|42|gram    |20068998|20069644|N|||0
|A|20068986|20069643|225|gram    |20068986|20069643|N|||0
|A|20068987|20069643|225|gram    |20068987|20069643|N|||0
|A|20068988|20069643|225|gram    |20068988|20069643|N|||0
|A|20068989|20069643|225|gram    |20068989|20069643|N|||0
|A|20068990|20069643|225|gram    |20068990|20069643|N|||0
|A|20068992|20069643|225|gram    |20068992|20069643|N|||0
|A|20068991|20069643|225|gram    |20068991|20069643|N|||0
|A|20068993|20069643|225|gram    |20068993|20069643|N|||0
|A|20068995|20069643|225|gram    |20068995|20069643|N|||0
|A|20068997|20069643|225|gram    |20068997|20069643|N|||0
|A|20068996|20069643|225|gram    |20068996|20069643|N|||0
|A|20068998|20069643|225|gram    |20068998|20069643|N|||0
|A|20068999|20069643|225|gram    |20068999|20069643|N|||0
|A|20069000|20069643|225|gram    |20069000|20069643|N|||0
|A|20068994|20069643|70|gram    |20068994|20069643|N|||0
|A|20072104|20072014|250|ML      |20072104|20072014|N|||0
|A|20070439|20069028|110|ML      |20070439|20069028|N|||0
|A|20069606|20069027|5|GRAM    |20069606|20069027|N|||0
|A|20070436|20069643|225|ML      |20070436|20069643|N|||0
|A|20070436|20069029|52|GR      |20070436|20069029|N|||0
|A|20070437|20069643|250|ML      |20070437|20069643|N|||0
|A|20070437|20070433|60|ML      |20070437|20070433|N|||0
|A|20070437|20070435|20|ML      |20070437|20070435|N|||0
|A|20070438|20069027|5|GRAM    |20070438|20069027|N|||0
|A|20070438|20069643|250|ML      |20070438|20069643|N|||0
|A|20070438|20070620|165|ML      |20070438|20070620|N|||0
|A|20069646|20069666|250|ML      |20069646|20069666|N|||0
|A|20070439|20069643|250|GRAM    |20070439|20069643|N|||0
|A|20070439|20071729|40|GRAM    |20070439|20071729|N|||0
|A|20070439|20071728|30|ML      |20070439|20071728|N|||0
|A|20073465|20073457|200|ML      |20073465|20073457|N|||0
|A|20073623|20073621|35|GR      |20073623|20073621|N|||0
|A|20068999|20069664|1|pcs     |20068999|20069664|N|||0
|A|20070436|20070434|40|ML      |20070436|20070434|N|||0
|A|20073623|20073622|17|GR      |20073623|20073622|N|||0
|A|20073623|20070433|30|GR      |20073623|20070433|N|||0
|A|20073623|20069028|110|ML      |20073623|20069028|N|||0
|A|20073623|20069643|225|GR      |20073623|20069643|N|||0
|A|20073623|20069644|30|GR      |20073623|20069644|N|||0
|A|20104086|20103277|50|Gram    |20104086|20103277|N|||0
|A|20088980|20040897|30|GRAM    |20088980|20040897|N|||0
|A|20088980|20054825|200|GRAM    |20088980|20054825|N|||0
|A|20124343|20124303|10|ML      |20124343|20124303|N|||0
|A|20109816|20069027|9|gr      |20109816|20069027|N|||0
|A|20124343|20124304|10|ML      |20124343|20124304|N|||0
|A|20124343|20069643|25|GR      |20124343|20069643|N|||0
|A|20124343|20115098|50|ML      |20124343|20115098|N|||0
|A|20124343|20069664|-1|PCS     |20124343|20069664|N|||0
|A|20124343|20111188|1|PCS     |20124343|20111188|N|||0
|A|20124344|20124303|10|ML      |20124344|20124303|N|||0
|A|20124344|20069644|14|ML      |20124344|20069644|N|||0
|A|20124344|20074244|8|GR      |20124344|20074244|N|||0
|A|20106472|20054820|150|GR      |20106472|20054820|N|||0
|A|20106472|20069643|100|GR      |20106472|20069643|N|||0
|A|20106472|20040897|30|GR      |20106472|20040897|N|||0
|A|20106472|20096249|65|ML      |20106472|20096249|N|||0
|A|20106473|20059985|150|GR      |20106473|20059985|N|||0
|A|20106473|20069643|100|GR      |20106473|20069643|N|||0
|A|20106473|20040897|15|GR      |20106473|20040897|N|||0
|A|20106473|20096249|65|ML      |20106473|20096249|N|||0
|A|20106474|20054825|150|GR      |20106474|20054825|N|||0
|A|20106474|20069643|100|GR      |20106474|20069643|N|||0
|A|20106474|20040897|15|GR      |20106474|20040897|N|||0
|A|20106474|20096249|65|ML      |20106474|20096249|N|||0
|A|20106481|20054826|100|GR      |20106481|20054826|N|||0
|A|20106481|20106486|50|GR      |20106481|20106486|N|||0
|A|20106481|20069643|100|GR      |20106481|20069643|N|||0
|A|20106481|20040897|15|GR      |20106481|20040897|N|||0
|A|20106481|20096249|65|ml      |20106481|20096249|N|||0
|A|20106492|20054820|350|GR      |20106492|20054820|N|||0
|A|20106493|20054821|450|GR      |20106493|20054821|N|||0
|A|20106489|20054826|380|GR      |20106489|20054826|N|||0
|A|20109816|20071970|13|gr      |20109816|20071970|N|||0
|A|20109816|20069028|50|gr      |20109816|20069028|N|||0
|A|20109816|20069024|5|ml      |20109816|20069024|N|||0
|A|20109816|20069607|-1|pcs     |20109816|20069607|N|||0
|A|20124344|20069643|25|GR      |20124344|20069643|N|||0
|A|20109817|20071970|13|gr      |20109817|20071970|N|||0
|A|20109817|20069024|5|ml      |20109817|20069024|N|||0
|A|20109817|20069028|50|ml      |20109817|20069028|N|||0
|A|20109817|20069664|-1|pcs     |20109817|20069664|N|||0
|A|20109856|20069028|50|ml      |20109856|20069028|N|||0
|A|20109856|20069027|9|gr      |20109856|20069027|N|||0
|A|20109856|20082341|14|gr      |20109856|20082341|N|||0
|A|20109856|20069607|-1|pcs     |20109856|20069607|N|||0
|A|20124344|20115098|50|ML      |20124344|20115098|N|||0
|A|20109857|20040898|6|gr      |20109857|20040898|N|||0
|A|20109857|20069028|50|ml      |20109857|20069028|N|||0
|A|20109857|20082341|14|gr      |20109857|20082341|N|||0
|A|20109857|20069664|-1|pcs     |20109857|20069664|N|||0
|A|20124344|20069664|-1|PCS     |20124344|20069664|N|||0
|A|20124344|20111188|1|PCS     |20124344|20111188|N|||0
|A|20124317|20124318|1|PCS     |20124317|20124318|N|||0
|A|20124317|20120590|1|PCS     |20124317|20120590|N|||0
|A|20124300|20116103|1|PCS     |20124300|20116103|N|||0
|A|20125043|20093524|15|GR      |20125043|20093524|N|||0
|A|20125043|20115098|50|ML      |20125043|20115098|N|||0
|A|20109837|20069034|7|GR      |20109837|20069034|N|||0
|A|20109837|20069644|14|ML      |20109837|20069644|N|||0
|A|20109836|20069032|8|GR      |20109836|20069032|N|||0
|A|20109851|20069644|14|ML      |20109851|20069644|N|||0
|A|20109809|20074244|8|GR      |20109809|20074244|N|||0
|A|20109843|20082341|14|GR      |20109843|20082341|N|||0
|A|20109843|20069028|50|ML      |20109843|20069028|N|||0
|A|20109843|20069664|-1|PCS     |20109843|20069664|N|||0
|A|20109845|20069021|10|ML      |20109845|20069021|N|||0
|A|20109845|20095414|10|ML      |20109845|20095414|N|||0
